ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2024_PWD_35718_4,tender,tender,1,2024-12-04,2024_PWD_35718_4,CE/DEV/TB/707/2023-24/12,"MMPPNA_23_24_20 1. Construction of road from NH-15 at Saru Kathoni (Shiv Mandir) to Hawajan Arimora Road Ch. 0.00m to 1450.00m (L 1.45km),2.Construction of Puthimari Bridge to Bothakhana Road Ch. 2000.00m to 3500.00m (L 1.50km), 3.Construction of roa",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,07,25,000",25-Jan-2024 06:55 PM,180,No,Online,,,1,05-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"39,258,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35718_5,tender,tender,1,2024-12-04,2024_PWD_35718_5,CE/DEV/TB/707/2023-24/12,"MMPPNA_23_24_33 1.Construction of Afua Gaon Road (Ch. 0.00m to Ch.570.00m), 2.Construction of Lotha Gaon Namghar Road (Ch.0.00m to Ch. 985.00m), 3.Construction of road from Jelehuagaon to Feta Gaon (Swahid Bhola Hazarika Path) (Ch. 0.00m to",Works,Open Tender,Item Rate,Civil Works,,No,No,"3,80,65,000",25-Jan-2024 06:55 PM,180,No,Online,,,1,05-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"39,997,444",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35718_6,tender,tender,1,2024-12-04,2024_PWD_35718_6,CE/DEV/TB/707/2023-24/12,"MMPPNA_23_24_34 1.Construction of road from NC Ali to Sumonigaon via Thokolia (Ch. 0.00m to Ch. 1280.00m), 2.Construction of road from Mohbandha Road to Hahpani Road (Kania Chapori) (Ch. 0.00m to Ch. 4600.00m) under Mukhya Mantrir Pakipath Nirman Ach",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,10,39,000",25-Jan-2024 06:55 PM,180,No,Online,,,1,05-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"43,408,534",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35718_7,tender,tender,1,2024-12-04,2024_PWD_35718_7,CE/DEV/TB/707/2023-24/12,MMPPNA_23_24_63 Construction of road from Rekha Pahar (Mohari Rongphar) to Napalijuri under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,59,85,000",25-Jan-2024 06:55 PM,180,No,Online,,,1,05-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"15,337,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35723_4,tender,tender,1,2024-12-04,2024_PWD_35723_4,CS/GC-NGTRD/1/MMPNA-FM/2023-24,NGTRD-MMPPNA-01- Raghunath Choudhury Nagar,Works,Open Tender,Works,Civil Works,,No,No,"57,26,000",29-Jan-2024 10:00 AM,180,No,Online,,,1,03-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"5,725,550",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35733_1,tender,tender,1,2024-12-04,2024_PWD_35733_1,CE/DEV/TB/278/2023-24/17,"MMUPPNA_RIDF_XXIX_23_24_68 Improvement of (i) road from Fakua to Balia, (ii) road from Tukarbazar to Sunatola BSF Camp road (iii) Kayasthagram Eraligool road Mukhya Mantrir Unnoto Paki Path Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"12,50,00,000",26-Jan-2024 10:00 AM,180,No,Online,,,1,03-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"124,987,576",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35733_2,tender,tender,1,2024-12-04,2024_PWD_35733_2,CE/DEV/TB/278/2023-24/17,"MMUPPNA_RIDF_XXIX_23_24_90 Improvement of (i) Morigaon Lawbhurunga Kushtoli road from Ch. 1.00km to Ch. 7.80km, (ii) Morigaon Moirabari road Ch. 0.00m to Ch. 3.50km under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the",Works,Open Tender,Item Rate,Civil Works,,No,No,"12,49,83,000",26-Jan-2024 10:00 AM,180,No,Online,,,1,03-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"124,970,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35733_3,tender,tender,1,2024-12-04,2024_PWD_35733_3,CE/DEV/TB/278/2023-24/17,MMUPPNA_RIDF_XXIX_23_24_92 Improvement of road from Dhamdhama to Bhitha at Rangia - Dhamdhama road including RCC Br. No. 3/2 under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"12,39,25,000",26-Jan-2024 10:00 AM,180,No,Online,,,1,03-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"111,532,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35741_1,tender,tender,1,2024-12-04,2024_PWD_35741_1,CE/DEV/TB/743/2023-24/04,"SOPD_ODS_23_24_01 Reconstruction of SPT Bridge No. 1/1 on Hutar to Kankha Chapori road including it approaches under SOPD-ODS for the year 2023-24 under Majuli District Territorial Road Division, Majuli LAC",Works,Open Tender,Item Rate,Civil Works,,No,No,"28,79,000",26-Jan-2024 06:55 PM,180,No,Online,,,1,14-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"2,591,100",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35741_2,tender,tender,1,2024-12-04,2024_PWD_35741_2,CE/DEV/TB/743/2023-24/04,"SOPD_ODS_23_24_02 Construction of road from Dhodar Ali to Dihingipar via Hulunguri (from Ch. 0.00 km to Ch. 1.20 km, L 1.20km) under SOPD-ODS for the year 2023-24 in Mariani LAC",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,06,74,000",26-Jan-2024 06:55 PM,180,No,Online,,,1,14-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"10,673,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35741_3,tender,tender,1,2024-12-04,2024_PWD_35741_3,CE/DEV/TB/743/2023-24/04,SOPD_ODS_23_24_03 (i)Construction of road from Dhodar ali to Kothalguri T.E. for Ch. 0.00 km to 0.90km(ii) Construction of Road from Dahingeapar T.E to Meleng Lakhipur Gaon under SOPD-ODS for the year 2023-24 in Mariani LAC,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,74,03,000",26-Jan-2024 06:55 PM,180,No,Online,,,1,14-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"17,402,250",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35743_1,tender,tender,1,2024-12-04,2024_PWD_35743_1,No.CE/DEV/TB/707/2023-24/10,MMPPNA_23_24_322 Construction of (i) By-pass Natun Chuburi Road near Convention Center and (ii) Balijan Nahoroni to Baruachuk Road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,08,76,000",27-Jan-2024 05:00 PM,180,No,Online,,,1,14-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"11,542,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35743_2,tender,tender,1,2024-12-04,2024_PWD_35743_2,No.CE/DEV/TB/707/2023-24/10,MMPPNA_23_24_323 Construction of (1) Panitola Bordubi to Gandhia road. 2 Nakhra koibotta gaon road. 3 Guijan Puja Ghat Road,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,45,55,000",27-Jan-2024 05:00 PM,180,No,Online,,,1,14-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"25,859,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35743_3,tender,tender,1,2024-12-04,2024_PWD_35743_3,No.CE/DEV/TB/707/2023-24/10,MMPPNA_23_24_324 Construction of (i) Digholibari to Baghbari Road (ii) Indira Gandhi High School Road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,20,36,000",27-Jan-2024 05:00 PM,180,No,Online,,,1,14-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"12,568,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35743_4,tender,tender,1,2024-12-04,2024_PWD_35743_4,No.CE/DEV/TB/707/2023-24/10,"MMPPNA_23_24_325 1. Construction of Road from Barjhar Tiniali to Simaltali Road (From Ch.0.00Km to 0.690Km) (L 0.690 Km), 2. Construction of Road from Dalgaon Khuti to NH-15 DIET Road (From Ch. 0.00 Km to 0.640Km) (L 0.640Km) under Mukhya Mantrir",Works,Open Tender,Item Rate,Civil Works,,No,No,"81,82,000",27-Jan-2024 05:00 PM,180,No,Online,,,1,14-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"7,766,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_10,tender,tender,1,2024-12-04,2024_PWD_35744_10,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_08 Construction of (i) Belsiri TE Borjuli Line Roads, (ii) Road from Belsiri TE Praja Line to Mejengjuli PWD road (iii) Chardwar TE Labour Line Roads under SOPD-ODS (Tea Garden Road) for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,30,27,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"11,724,300",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_100,tender,tender,1,2024-12-04,2024_PWD_35744_100,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_35 Construction of road from Nazirating TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"95,70,000",06-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,570,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_101,tender,tender,1,2024-12-04,2024_PWD_35744_101,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_36 Construction of road from (i) Powai TE (ii) Tokowani TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,64,98,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"16,498,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_102,tender,tender,1,2024-12-04,2024_PWD_35744_102,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_37 Construction of road from Kumsang Nursery (Methai Chariali) to Sawraline road under T.E. Garden,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,61,35,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"16,054,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_103,tender,tender,1,2024-12-04,2024_PWD_35744_103,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_38 Construction of Badleveta Spring Line road Under T.E, Garden",Works,Open Tender,Item Rate,Civil Works,,No,No,"90,97,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,078,913",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_104,tender,tender,1,2024-12-04,2024_PWD_35744_104,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_39 Construction of road from Fatikajan Division to,Works,Open Tender,Item Rate,Civil Works,,No,No,"88,21,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"8,812,699",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_105,tender,tender,1,2024-12-04,2024_PWD_35744_105,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_43 Construction of (i) Road from Halem TE Factory to 6 No. Line from Ch.0.00 m to 1000.00 m, (ii) Jalukbari Itapara PMGSY Road to Nirmala TE Factory connecting Road (iii) Bholaguri TE Road to Brahmajan PMGSY Road (Dilwale)",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,82,83,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"18,278,371",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_106,tender,tender,1,2024-12-04,2024_PWD_35744_106,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_44 Construction of (i) Anandpur connecting Road from Ch.0.00 m to 500.00 m in Halem TE (ii) Naya Ghagra PMGSY Road to Noya Ghagra TE Road,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,53,74,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"13,836,600",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_107,tender,tender,1,2024-12-04,2024_PWD_35744_107,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_45 Construction of (i) Bholaguri TE Road 22 No. Line (Ch.0.00 m to 650.00 m) (ii) Gohpur TE PMGSY Road to Laudangi via Magoni Road Ch.0.00 m to 1380.00 m under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,47,96,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"13,316,400",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_108,tender,tender,1,2024-12-04,2024_PWD_35744_108,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_46 Construction of (1) Ghiladhari Tea Estate (Internal Roads), (2) Mokrong Tea Estate (Internal Roads), (3) Wokha Goronga Tea Estate (Internal Roads) (4) Doyang Tea Estate (Internal Roads) under SOPD-ODS (Tea Garden Road)",Works,Open Tender,Item Rate,Civil Works,,No,No,"5,00,00,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"49,999,102",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_109,tender,tender,1,2024-12-04,2024_PWD_35744_109,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_57 Construction of Roads of (i) Borfollong TE, (ii) Henduriting TE (iii) Dooria TE under SOPD-ODS (Tea Garden Road) for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,35,36,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"23,535,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_11,tender,tender,1,2024-12-04,2024_PWD_35744_11,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_27 Construction of Road from (i) NH-15 Bhangamandir PWD Road to Arun TE (Ch. 0.00 m to 650.00 m), (ii) NH-15 Bhangamandir PWD Road to Arun TE (Ch. 650.00 m to 1425.00 m) (iii) Dibrudarrang TE New Line Road and Notun Line 2 Road under",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,44,87,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"14,485,982",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_110,tender,tender,1,2024-12-04,2024_PWD_35744_110,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_58 Construction of Internal Roads of Halmira TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,64,65,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"26,462,367",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_112,tender,tender,1,2024-12-04,2024_PWD_35744_112,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_71 Construction of Road under (i) Dewan Tea Garden Main Road PWD Road to Kalabill Nachghar (L0.550KM) (ii) Dilkush Tea Garden Main Road Road from 4 No Rabipur Punjee to Lilianpur under SOPD-ODS (Tea Garden Road) for the year 2023,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,36,72,000",06-Feb-2024 05:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"13,671,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_114,tender,tender,1,2024-12-04,2024_PWD_35744_114,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_73 Construction of Road under (i) Binnakandi Tea Garden Main Road Binnakandi Hospital to Binnakandi Super Market (L 0.850KM) (ii) Lakhipur Tea Garden Main Road Lakhipur T.E to Uportilla (L 0.550KM) under SOPD-ODS (Tea Garden Road,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,12,89,000",06-Feb-2024 06:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"11,288,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_115,tender,tender,1,2024-12-04,2024_PWD_35744_115,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_81 Construction of road from (i) Namdang TE, (ii) Margherita TE Lama Gaon Road (iii) Dehing TE No 35 Line Road under SOPD-ODS (Tea Garden Road) for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,10,58,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"18,952,200",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_116,tender,tender,1,2024-12-04,2024_PWD_35744_116,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_82 Construction of road from Khatangpani TE Granta to Romesh Gupta Tiniali Road under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,61,19,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"16,119,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_117,tender,tender,1,2024-12-04,2024_PWD_35744_117,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_83 Construction of road from Dirok TE Khagoripather Road under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,26,48,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"11,383,200",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_118,tender,tender,1,2024-12-04,2024_PWD_35744_118,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_93 Improvement of Tea Garden Roads at Namrup TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"95,66,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,566,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_119,tender,tender,1,2024-12-04,2024_PWD_35744_119,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_94 Improvement of Tea Garden Roads at Harishpur TE and Satishpur TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"95,76,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,576,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_12,tender,tender,1,2024-12-04,2024_PWD_35744_12,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_28 Construction of Road from (i) Hugrajuli TE to Natun Basti (Ch. 0.00 m to 550.00 m), (ii) Hugrajuli TE to Natun Basti (Ch. 550.00 m to 1160.00 m) (iii) Narayanpur TE Purana Line Road under SOPD-ODS (Tea Garden Road) for the year",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,29,83,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"12,980,105",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_120,tender,tender,1,2024-12-04,2024_PWD_35744_120,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_95 Improvement of Tea Garden Roads at Jaipur TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"95,17,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,517,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_121,tender,tender,1,2024-12-04,2024_PWD_35744_121,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_96 Improvement of Tea Garden Roads at Hapjan Parbat TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"94,55,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,455,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_122,tender,tender,1,2024-12-04,2024_PWD_35744_122,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_97 Improvement of Tea Garden Roads at Lengerijan TE under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"95,20,000",07-Feb-2024 09:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,520,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_129,tender,tender,1,2024-12-04,2024_PWD_35744_129,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_125 Improvement of Tea Garden Road at (i) Keyhang T.E. (Hatitupa Line) Road, (ii) Itakhuli T.E. (Purna line) Road under SOPD-ODS (Tea Garden Road) for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,11,52,000",07-Feb-2024 10:00 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"10,036,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_13,tender,tender,1,2024-12-04,2024_PWD_35744_13,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_29 Construction of Road from (i) Hirajuli PWD Road to Panbari TE Bhuyan Line, (ii) Sopai TE Old Hathkhola Line Road (iii) Sopai TE Bhumij Line and Maut Line Road under SOPD-ODS (Tea Garden Road) for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,13,08,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"11,307,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_131,tender,tender,1,2024-12-04,2024_PWD_35744_131,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_127 Improvement of Tea Garden Roads at (i) Deohal T.E. (10 Nos 12 Nos Middle line) Road (ii) Mahakali T.E. (4 No. Line) Road under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"99,13,000",07-Feb-2024 10:30 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"8,921,700",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_132,tender,tender,1,2024-12-04,2024_PWD_35744_132,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_128 Improvement of Tea Garden Road at (i) Hukanpukhuri T.E.(Birbol Line and 15 No. Line) Road ii) Swepur TE (10 no line) Road under SOPD-ODS (Tea Garden Road) for the year 2023-24.,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,46,48,000",07-Feb-2024 10:30 AM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"13,183,200",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_14,tender,tender,1,2024-12-04,2024_PWD_35744_14,CE/DEV/TB/906/2023-24/01,SOPD_ODS_23_24_30 Construction of (i) Tulip TE Factory Line Roads ii) Tulip TE Lakhi Mandir line roads under SOPD-ODS (Tea Garden Road) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"96,56,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"9,653,368",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_15,tender,tender,1,2024-12-04,2024_PWD_35744_15,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_89 Improvement of (i) Orang T.E. Road at 5 No. Line (Part -1 from ch 0.00km to Ch. 0.30km Part 2 from ch. 0.00km to 0.20km) (Total Length 0.50km), (ii) Orang T.E. Road from Rupa Road to Sarothi Tanti House at 14 No. Line",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,42,00,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"12,780,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_16,tender,tender,1,2024-12-04,2024_PWD_35744_16,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_90 Improvement of (i) Dhansiri T.E road from Rupa Road to Catholic Church at No. 24 Line road (from Ch. 0.00km to Ch. 0.60km) (Total Length 0.60km), (ii) Dhasiri T.E. Road from Rupa Road to no. 18 Line road (from Ch. 0.00km to",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,15,00,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"10,350,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35744_17,tender,tender,1,2024-12-04,2024_PWD_35744_17,CE/DEV/TB/906/2023-24/01,"SOPD_ODS_23_24_91 Improvement of (i) Mazbat T.E. Road from playground to Deepa Line (from Ch. 0.00km to Ch. 0.43km) (Total Length 0.43km), (ii) Mazbat T.E. road from Rupa Road to Habigaon Grant Road (from Ch. 0.00km to Ch. 0.60km) (Total Length",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,15,00,000",03-Feb-2024 12:00 PM,180,No,Online,,,1,13-Feb-2024 02:00 PM,assessment,Price Bid Opening Date,,"10,350,000",,Public Works Roads Department,2023-2024
